codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
20;Gipuzkoa;20001 Abaltzisketa;Total;2023;326
20;Gipuzkoa;20001 Abaltzisketa;Total;2022;309
20;Gipuzkoa;20001 Abaltzisketa;Total;2021;312
20;Gipuzkoa;20001 Abaltzisketa;Total;2020;318
20;Gipuzkoa;20001 Abaltzisketa;Total;2019;333
20;Gipuzkoa;20001 Abaltzisketa;Total;2018;320
20;Gipuzkoa;20001 Abaltzisketa;Total;2017;327
20;Gipuzkoa;20001 Abaltzisketa;Total;2016;324
20;Gipuzkoa;20001 Abaltzisketa;Total;2015;329
20;Gipuzkoa;20001 Abaltzisketa;Total;2014;329
20;Gipuzkoa;20001 Abaltzisketa;Total;2013;330
20;Gipuzkoa;20001 Abaltzisketa;Total;2012;324
20;Gipuzkoa;20001 Abaltzisketa;Total;2011;321
20;Gipuzkoa;20001 Abaltzisketa;Total;2010;326
20;Gipuzkoa;20001 Abaltzisketa;Total;2009;316
20;Gipuzkoa;20001 Abaltzisketa;Total;2008;317
20;Gipuzkoa;20001 Abaltzisketa;Total;2007;304
20;Gipuzkoa;20001 Abaltzisketa;Total;2006;295
20;Gipuzkoa;20001 Abaltzisketa;Total;2005;284
20;Gipuzkoa;20001 Abaltzisketa;Total;2004;280
20;Gipuzkoa;20001 Abaltzisketa;Total;2003;281
20;Gipuzkoa;20001 Abaltzisketa;Total;2002;283
20;Gipuzkoa;20001 Abaltzisketa;Total;2001;262
20;Gipuzkoa;20001 Abaltzisketa;Total;2000;258
20;Gipuzkoa;20001 Abaltzisketa;Total;1999;262
20;Gipuzkoa;20001 Abaltzisketa;Total;1998;265
20;Gipuzkoa;20001 Abaltzisketa;Total;1997;
20;Gipuzkoa;20001 Abaltzisketa;Total;1996;259
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2023;185
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2022;169
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2021;168
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2020;175
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2019;181
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2018;173
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2017;178
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2016;177
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2015;182
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2014;179
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2013;179
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2012;176
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2011;178
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2010;180
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2009;178
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2008;176
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2007;174
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2006;169
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2005;160
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2004;161
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2003;163
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2002;161
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2001;150
20;Gipuzkoa;20001 Abaltzisketa;Hombres;2000;153
20;Gipuzkoa;20001 Abaltzisketa;Hombres;1999;157
20;Gipuzkoa;20001 Abaltzisketa;Hombres;1998;155
20;Gipuzkoa;20001 Abaltzisketa;Hombres;1997;
20;Gipuzkoa;20001 Abaltzisketa;Hombres;1996;149
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2023;141
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2022;140
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2021;144
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2020;143
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2019;152
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2018;147
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2017;149
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2016;147
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2015;147
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2014;150
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2013;151
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2012;148
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2011;143
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2010;146
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2009;138
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2008;141
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2007;130
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2006;126
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2005;124
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2004;119
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2003;118
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2002;122
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2001;112
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;2000;105
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;1999;105
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;1998;110
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;1997;
20;Gipuzkoa;20001 Abaltzisketa;Mujeres;1996;110
20;Gipuzkoa;20002 Aduna;Total;2023;506
20;Gipuzkoa;20002 Aduna;Total;2022;486
20;Gipuzkoa;20002 Aduna;Total;2021;482
20;Gipuzkoa;20002 Aduna;Total;2020;472
20;Gipuzkoa;20002 Aduna;Total;2019;469
20;Gipuzkoa;20002 Aduna;Total;2018;469
20;Gipuzkoa;20002 Aduna;Total;2017;472
20;Gipuzkoa;20002 Aduna;Total;2016;470
20;Gipuzkoa;20002 Aduna;Total;2015;470
20;Gipuzkoa;20002 Aduna;Total;2014;471
20;Gipuzkoa;20002 Aduna;Total;2013;457
20;Gipuzkoa;20002 Aduna;Total;2012;452
20;Gipuzkoa;20002 Aduna;Total;2011;452
20;Gipuzkoa;20002 Aduna;Total;2010;429
20;Gipuzkoa;20002 Aduna;Total;2009;401
20;Gipuzkoa;20002 Aduna;Total;2008;376
20;Gipuzkoa;20002 Aduna;Total;2007;370
20;Gipuzkoa;20002 Aduna;Total;2006;368
20;Gipuzkoa;20002 Aduna;Total;2005;352
20;Gipuzkoa;20002 Aduna;Total;2004;342
20;Gipuzkoa;20002 Aduna;Total;2003;341
20;Gipuzkoa;20002 Aduna;Total;2002;332
20;Gipuzkoa;20002 Aduna;Total;2001;327
20;Gipuzkoa;20002 Aduna;Total;2000;315
20;Gipuzkoa;20002 Aduna;Total;1999;310
20;Gipuzkoa;20002 Aduna;Total;1998;308
20;Gipuzkoa;20002 Aduna;Total;1997;
20;Gipuzkoa;20002 Aduna;Total;1996;311
20;Gipuzkoa;20002 Aduna;Hombres;2023;270
20;Gipuzkoa;20002 Aduna;Hombres;2022;259
20;Gipuzkoa;20002 Aduna;Hombres;2021;258
20;Gipuzkoa;20002 Aduna;Hombres;2020;254
20;Gipuzkoa;20002 Aduna;Hombres;2019;253
20;Gipuzkoa;20002 Aduna;Hombres;2018;256
