codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
6;Badajoz;06001 Acedera;Total;2023;814
6;Badajoz;06001 Acedera;Total;2022;816
6;Badajoz;06001 Acedera;Total;2021;820
6;Badajoz;06001 Acedera;Total;2020;826
6;Badajoz;06001 Acedera;Total;2019;807
6;Badajoz;06001 Acedera;Total;2018;798
6;Badajoz;06001 Acedera;Total;2017;818
6;Badajoz;06001 Acedera;Total;2016;823
6;Badajoz;06001 Acedera;Total;2015;816
6;Badajoz;06001 Acedera;Total;2014;831
6;Badajoz;06001 Acedera;Total;2013;826
6;Badajoz;06001 Acedera;Total;2012;810
6;Badajoz;06001 Acedera;Total;2011;823
6;Badajoz;06001 Acedera;Total;2010;818
6;Badajoz;06001 Acedera;Total;2009;821
6;Badajoz;06001 Acedera;Total;2008;833
6;Badajoz;06001 Acedera;Total;2007;842
6;Badajoz;06001 Acedera;Total;2006;846
6;Badajoz;06001 Acedera;Total;2005;859
6;Badajoz;06001 Acedera;Total;2004;870
6;Badajoz;06001 Acedera;Total;2003;904
6;Badajoz;06001 Acedera;Total;2002;897
6;Badajoz;06001 Acedera;Total;2001;942
6;Badajoz;06001 Acedera;Total;2000;969
6;Badajoz;06001 Acedera;Total;1999;995
6;Badajoz;06001 Acedera;Total;1998;1001
6;Badajoz;06001 Acedera;Total;1997;
6;Badajoz;06001 Acedera;Total;1996;1023
6;Badajoz;06001 Acedera;Hombres;2023;422
6;Badajoz;06001 Acedera;Hombres;2022;418
6;Badajoz;06001 Acedera;Hombres;2021;419
6;Badajoz;06001 Acedera;Hombres;2020;425
6;Badajoz;06001 Acedera;Hombres;2019;416
6;Badajoz;06001 Acedera;Hombres;2018;418
6;Badajoz;06001 Acedera;Hombres;2017;428
6;Badajoz;06001 Acedera;Hombres;2016;425
6;Badajoz;06001 Acedera;Hombres;2015;419
6;Badajoz;06001 Acedera;Hombres;2014;426
6;Badajoz;06001 Acedera;Hombres;2013;414
6;Badajoz;06001 Acedera;Hombres;2012;413
6;Badajoz;06001 Acedera;Hombres;2011;423
6;Badajoz;06001 Acedera;Hombres;2010;423
6;Badajoz;06001 Acedera;Hombres;2009;429
6;Badajoz;06001 Acedera;Hombres;2008;441
6;Badajoz;06001 Acedera;Hombres;2007;437
6;Badajoz;06001 Acedera;Hombres;2006;441
6;Badajoz;06001 Acedera;Hombres;2005;445
6;Badajoz;06001 Acedera;Hombres;2004;454
6;Badajoz;06001 Acedera;Hombres;2003;471
6;Badajoz;06001 Acedera;Hombres;2002;472
6;Badajoz;06001 Acedera;Hombres;2001;497
6;Badajoz;06001 Acedera;Hombres;2000;506
6;Badajoz;06001 Acedera;Hombres;1999;523
6;Badajoz;06001 Acedera;Hombres;1998;527
6;Badajoz;06001 Acedera;Hombres;1997;
6;Badajoz;06001 Acedera;Hombres;1996;541
6;Badajoz;06001 Acedera;Mujeres;2023;392
6;Badajoz;06001 Acedera;Mujeres;2022;398
6;Badajoz;06001 Acedera;Mujeres;2021;401
6;Badajoz;06001 Acedera;Mujeres;2020;401
6;Badajoz;06001 Acedera;Mujeres;2019;391
6;Badajoz;06001 Acedera;Mujeres;2018;380
6;Badajoz;06001 Acedera;Mujeres;2017;390
6;Badajoz;06001 Acedera;Mujeres;2016;398
6;Badajoz;06001 Acedera;Mujeres;2015;397
6;Badajoz;06001 Acedera;Mujeres;2014;405
6;Badajoz;06001 Acedera;Mujeres;2013;412
6;Badajoz;06001 Acedera;Mujeres;2012;397
6;Badajoz;06001 Acedera;Mujeres;2011;400
6;Badajoz;06001 Acedera;Mujeres;2010;395
6;Badajoz;06001 Acedera;Mujeres;2009;392
6;Badajoz;06001 Acedera;Mujeres;2008;392
6;Badajoz;06001 Acedera;Mujeres;2007;405
6;Badajoz;06001 Acedera;Mujeres;2006;405
6;Badajoz;06001 Acedera;Mujeres;2005;414
6;Badajoz;06001 Acedera;Mujeres;2004;416
6;Badajoz;06001 Acedera;Mujeres;2003;433
6;Badajoz;06001 Acedera;Mujeres;2002;425
6;Badajoz;06001 Acedera;Mujeres;2001;445
6;Badajoz;06001 Acedera;Mujeres;2000;463
6;Badajoz;06001 Acedera;Mujeres;1999;472
6;Badajoz;06001 Acedera;Mujeres;1998;474
6;Badajoz;06001 Acedera;Mujeres;1997;
6;Badajoz;06001 Acedera;Mujeres;1996;482
6;Badajoz;06002 Aceuchal;Total;2023;5446
6;Badajoz;06002 Aceuchal;Total;2022;5456
6;Badajoz;06002 Aceuchal;Total;2021;5467
6;Badajoz;06002 Aceuchal;Total;2020;5478
6;Badajoz;06002 Aceuchal;Total;2019;5449
6;Badajoz;06002 Aceuchal;Total;2018;5461
6;Badajoz;06002 Aceuchal;Total;2017;5436
6;Badajoz;06002 Aceuchal;Total;2016;5485
6;Badajoz;06002 Aceuchal;Total;2015;5471
6;Badajoz;06002 Aceuchal;Total;2014;5538
6;Badajoz;06002 Aceuchal;Total;2013;5566
6;Badajoz;06002 Aceuchal;Total;2012;5702
6;Badajoz;06002 Aceuchal;Total;2011;5717
6;Badajoz;06002 Aceuchal;Total;2010;5723
6;Badajoz;06002 Aceuchal;Total;2009;5679
6;Badajoz;06002 Aceuchal;Total;2008;5657
6;Badajoz;06002 Aceuchal;Total;2007;5583
6;Badajoz;06002 Aceuchal;Total;2006;5518
6;Badajoz;06002 Aceuchal;Total;2005;5422
6;Badajoz;06002 Aceuchal;Total;2004;5368
6;Badajoz;06002 Aceuchal;Total;2003;5322
6;Badajoz;06002 Aceuchal;Total;2002;5344
6;Badajoz;06002 Aceuchal;Total;2001;5285
6;Badajoz;06002 Aceuchal;Total;2000;5304
6;Badajoz;06002 Aceuchal;Total;1999;5240
6;Badajoz;06002 Aceuchal;Total;1998;5240
6;Badajoz;06002 Aceuchal;Total;1997;
6;Badajoz;06002 Aceuchal;Total;1996;5201
6;Badajoz;06002 Aceuchal;Hombres;2023;2699
6;Badajoz;06002 Aceuchal;Hombres;2022;2714
6;Badajoz;06002 Aceuchal;Hombres;2021;2725
6;Badajoz;06002 Aceuchal;Hombres;2020;2737
6;Badajoz;06002 Aceuchal;Hombres;2019;2711
6;Badajoz;06002 Aceuchal;Hombres;2018;2706
6;Badajoz;06002 Aceuchal;Hombres;2017;2692
6;Badajoz;06002 Aceuchal;Hombres;2016;2715
6;Badajoz;06002 Aceuchal;Hombres;2015;2715
6;Badajoz;06002 Aceuchal;Hombres;2014;2761
6;Badajoz;06002 Aceuchal;Hombres;2013;2772
6;Badajoz;06002 Aceuchal;Hombres;2012;2851
6;Badajoz;06002 Aceuchal;Hombres;2011;2862
6;Badajoz;06002 Aceuchal;Hombres;2010;2862
6;Badajoz;06002 Aceuchal;Hombres;2009;2822
6;Badajoz;06002 Aceuchal;Hombres;2008;2843
6;Badajoz;06002 Aceuchal;Hombres;2007;2800
6;Badajoz;06002 Aceuchal;Hombres;2006;2767
6;Badajoz;06002 Aceuchal;Hombres;2005;2701
6;Badajoz;06002 Aceuchal;Hombres;2004;2664
6;Badajoz;06002 Aceuchal;Hombres;2003;2628
6;Badajoz;06002 Aceuchal;Hombres;2002;2645
6;Badajoz;06002 Aceuchal;Hombres;2001;2607
6;Badajoz;06002 Aceuchal;Hombres;2000;2626
6;Badajoz;06002 Aceuchal;Hombres;1999;2595
6;Badajoz;06002 Aceuchal;Hombres;1998;2595
6;Badajoz;06002 Aceuchal;Hombres;1997;
6;Badajoz;06002 Aceuchal;Hombres;1996;2547
6;Badajoz;06002 Aceuchal;Mujeres;2023;2747
6;Badajoz;06002 Aceuchal;Mujeres;2022;2742
6;Badajoz;06002 Aceuchal;Mujeres;2021;2742
6;Badajoz;06002 Aceuchal;Mujeres;2020;2741
6;Badajoz;06002 Aceuchal;Mujeres;2019;2738
6;Badajoz;06002 Aceuchal;Mujeres;2018;2755
6;Badajoz;06002 Aceuchal;Mujeres;2017;2744
6;Badajoz;06002 Aceuchal;Mujeres;2016;2770
6;Badajoz;06002 Aceuchal;Mujeres;2015;2756
6;Badajoz;06002 Aceuchal;Mujeres;2014;2777
6;Badajoz;06002 Aceuchal;Mujeres;2013;2794
6;Badajoz;06002 Aceuchal;Mujeres;2012;2851
6;Badajoz;06002 Aceuchal;Mujeres;2011;2855
6;Badajoz;06002 Aceuchal;Mujeres;2010;2861
6;Badajoz;06002 Aceuchal;Mujeres;2009;2857
6;Badajoz;06002 Aceuchal;Mujeres;2008;2814
6;Badajoz;06002 Aceuchal;Mujeres;2007;2783
6;Badajoz;06002 Aceuchal;Mujeres;2006;2751
6;Badajoz;06002 Aceuchal;Mujeres;2005;2721
6;Badajoz;06002 Aceuchal;Mujeres;2004;2704
6;Badajoz;06002 Aceuchal;Mujeres;2003;2694
6;Badajoz;06002 Aceuchal;Mujeres;2002;2699
6;Badajoz;06002 Aceuchal;Mujeres;2001;2678
6;Badajoz;06002 Aceuchal;Mujeres;2000;2678
6;Badajoz;06002 Aceuchal;Mujeres;1999;2645
6;Badajoz;06002 Aceuchal;Mujeres;1998;2645
6;Badajoz;06002 Aceuchal;Mujeres;1997;
6;Badajoz;06002 Aceuchal;Mujeres;1996;2654
6;Badajoz;06003 Ahillones;Total;2023;797
6;Badajoz;06003 Ahillones;Total;2022;826
6;Badajoz;06003 Ahillones;Total;2021;851
6;Badajoz;06003 Ahillones;Total;2020;863
6;Badajoz;06003 Ahillones;Total;2019;871
6;Badajoz;06003 Ahillones;Total;2018;893
6;Badajoz;06003 Ahillones;Total;2017;914
6;Badajoz;06003 Ahillones;Total;2016;934
6;Badajoz;06003 Ahillones;Total;2015;960
6;Badajoz;06003 Ahillones;Total;2014;990
6;Badajoz;06003 Ahillones;Total;2013;989
6;Badajoz;06003 Ahillones;Total;2012;998
6;Badajoz;06003 Ahillones;Total;2011;1007
6;Badajoz;06003 Ahillones;Total;2010;1032
6;Badajoz;06003 Ahillones;Total;2009;1052
6;Badajoz;06003 Ahillones;Total;2008;1058
6;Badajoz;06003 Ahillones;Total;2007;1064
6;Badajoz;06003 Ahillones;Total;2006;1084
6;Badajoz;06003 Ahillones;Total;2005;1107
6;Badajoz;06003 Ahillones;Total;2004;1113
6;Badajoz;06003 Ahillones;Total;2003;1124
6;Badajoz;06003 Ahillones;Total;2002;1158
6;Badajoz;06003 Ahillones;Total;2001;1168
6;Badajoz;06003 Ahillones;Total;2000;1200
6;Badajoz;06003 Ahillones;Total;1999;1211
6;Badajoz;06003 Ahillones;Total;1998;1227
6;Badajoz;06003 Ahillones;Total;1997;
6;Badajoz;06003 Ahillones;Total;1996;1230
