codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
52;Melilla;52001 Melilla;Total;2023;85491
52;Melilla;52001 Melilla;Total;2022;85170
52;Melilla;52001 Melilla;Total;2021;86261
52;Melilla;52001 Melilla;Total;2020;87076
52;Melilla;52001 Melilla;Total;2019;86487
52;Melilla;52001 Melilla;Total;2018;86384
52;Melilla;52001 Melilla;Total;2017;86120
52;Melilla;52001 Melilla;Total;2016;86026
52;Melilla;52001 Melilla;Total;2015;85584
52;Melilla;52001 Melilla;Total;2014;84509
52;Melilla;52001 Melilla;Total;2013;83679
52;Melilla;52001 Melilla;Total;2012;80802
52;Melilla;52001 Melilla;Total;2011;78476
52;Melilla;52001 Melilla;Total;2010;76034
52;Melilla;52001 Melilla;Total;2009;73460
52;Melilla;52001 Melilla;Total;2008;71448
52;Melilla;52001 Melilla;Total;2007;69440
52;Melilla;52001 Melilla;Total;2006;66871
52;Melilla;52001 Melilla;Total;2005;65488
52;Melilla;52001 Melilla;Total;2004;68016
52;Melilla;52001 Melilla;Total;2003;68463
52;Melilla;52001 Melilla;Total;2002;69184
52;Melilla;52001 Melilla;Total;2001;68789
52;Melilla;52001 Melilla;Total;2000;66263
52;Melilla;52001 Melilla;Total;1999;56929
52;Melilla;52001 Melilla;Total;1998;60108
52;Melilla;52001 Melilla;Total;1997;
52;Melilla;52001 Melilla;Total;1996;59576
52;Melilla;52001 Melilla;Hombres;2023;43047
52;Melilla;52001 Melilla;Hombres;2022;42990
52;Melilla;52001 Melilla;Hombres;2021;43603
52;Melilla;52001 Melilla;Hombres;2020;44162
52;Melilla;52001 Melilla;Hombres;2019;43894
52;Melilla;52001 Melilla;Hombres;2018;43765
52;Melilla;52001 Melilla;Hombres;2017;43629
52;Melilla;52001 Melilla;Hombres;2016;43768
52;Melilla;52001 Melilla;Hombres;2015;43593
52;Melilla;52001 Melilla;Hombres;2014;43075
52;Melilla;52001 Melilla;Hombres;2013;43017
52;Melilla;52001 Melilla;Hombres;2012;41569
52;Melilla;52001 Melilla;Hombres;2011;40256
52;Melilla;52001 Melilla;Hombres;2010;38819
52;Melilla;52001 Melilla;Hombres;2009;37244
52;Melilla;52001 Melilla;Hombres;2008;36336
52;Melilla;52001 Melilla;Hombres;2007;35208
52;Melilla;52001 Melilla;Hombres;2006;33962
52;Melilla;52001 Melilla;Hombres;2005;33322
52;Melilla;52001 Melilla;Hombres;2004;34455
52;Melilla;52001 Melilla;Hombres;2003;34737
52;Melilla;52001 Melilla;Hombres;2002;35178
52;Melilla;52001 Melilla;Hombres;2001;35027
52;Melilla;52001 Melilla;Hombres;2000;33976
52;Melilla;52001 Melilla;Hombres;1999;28952
52;Melilla;52001 Melilla;Hombres;1998;30569
52;Melilla;52001 Melilla;Hombres;1997;
52;Melilla;52001 Melilla;Hombres;1996;29647
52;Melilla;52001 Melilla;Mujeres;2023;42444
52;Melilla;52001 Melilla;Mujeres;2022;42180
52;Melilla;52001 Melilla;Mujeres;2021;42658
52;Melilla;52001 Melilla;Mujeres;2020;42914
52;Melilla;52001 Melilla;Mujeres;2019;42593
52;Melilla;52001 Melilla;Mujeres;2018;42619
52;Melilla;52001 Melilla;Mujeres;2017;42491
52;Melilla;52001 Melilla;Mujeres;2016;42258
52;Melilla;52001 Melilla;Mujeres;2015;41991
52;Melilla;52001 Melilla;Mujeres;2014;41434
52;Melilla;52001 Melilla;Mujeres;2013;40662
52;Melilla;52001 Melilla;Mujeres;2012;39233
52;Melilla;52001 Melilla;Mujeres;2011;38220
52;Melilla;52001 Melilla;Mujeres;2010;37215
52;Melilla;52001 Melilla;Mujeres;2009;36216
52;Melilla;52001 Melilla;Mujeres;2008;35112
52;Melilla;52001 Melilla;Mujeres;2007;34232
52;Melilla;52001 Melilla;Mujeres;2006;32909
52;Melilla;52001 Melilla;Mujeres;2005;32166
52;Melilla;52001 Melilla;Mujeres;2004;33561
52;Melilla;52001 Melilla;Mujeres;2003;33726
52;Melilla;52001 Melilla;Mujeres;2002;34006
52;Melilla;52001 Melilla;Mujeres;2001;33762
52;Melilla;52001 Melilla;Mujeres;2000;32287
52;Melilla;52001 Melilla;Mujeres;1999;27977
52;Melilla;52001 Melilla;Mujeres;1998;29539
52;Melilla;52001 Melilla;Mujeres;1997;
52;Melilla;52001 Melilla;Mujeres;1996;29929
