codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
46;Valencia/València;46001 Ademuz;Total;2023;1004
46;Valencia/València;46001 Ademuz;Total;2022;1000
46;Valencia/València;46001 Ademuz;Total;2021;1027
46;Valencia/València;46001 Ademuz;Total;2020;1037
46;Valencia/València;46001 Ademuz;Total;2019;1042
46;Valencia/València;46001 Ademuz;Total;2018;1046
46;Valencia/València;46001 Ademuz;Total;2017;1073
46;Valencia/València;46001 Ademuz;Total;2016;1137
46;Valencia/València;46001 Ademuz;Total;2015;1149
46;Valencia/València;46001 Ademuz;Total;2014;1179
46;Valencia/València;46001 Ademuz;Total;2013;1203
46;Valencia/València;46001 Ademuz;Total;2012;1258
46;Valencia/València;46001 Ademuz;Total;2011;1292
46;Valencia/València;46001 Ademuz;Total;2010;1285
46;Valencia/València;46001 Ademuz;Total;2009;1286
46;Valencia/València;46001 Ademuz;Total;2008;1269
46;Valencia/València;46001 Ademuz;Total;2007;1242
46;Valencia/València;46001 Ademuz;Total;2006;1183
46;Valencia/València;46001 Ademuz;Total;2005;1157
46;Valencia/València;46001 Ademuz;Total;2004;1140
46;Valencia/València;46001 Ademuz;Total;2003;1117
46;Valencia/València;46001 Ademuz;Total;2002;1152
46;Valencia/València;46001 Ademuz;Total;2001;1179
46;Valencia/València;46001 Ademuz;Total;2000;1195
46;Valencia/València;46001 Ademuz;Total;1999;1176
46;Valencia/València;46001 Ademuz;Total;1998;1199
46;Valencia/València;46001 Ademuz;Total;1997;
46;Valencia/València;46001 Ademuz;Total;1996;1197
46;Valencia/València;46001 Ademuz;Hombres;2023;538
46;Valencia/València;46001 Ademuz;Hombres;2022;535
46;Valencia/València;46001 Ademuz;Hombres;2021;556
46;Valencia/València;46001 Ademuz;Hombres;2020;558
46;Valencia/València;46001 Ademuz;Hombres;2019;568
46;Valencia/València;46001 Ademuz;Hombres;2018;557
46;Valencia/València;46001 Ademuz;Hombres;2017;574
46;Valencia/València;46001 Ademuz;Hombres;2016;605
46;Valencia/València;46001 Ademuz;Hombres;2015;609
46;Valencia/València;46001 Ademuz;Hombres;2014;625
46;Valencia/València;46001 Ademuz;Hombres;2013;640
46;Valencia/València;46001 Ademuz;Hombres;2012;671
46;Valencia/València;46001 Ademuz;Hombres;2011;686
46;Valencia/València;46001 Ademuz;Hombres;2010;689
46;Valencia/València;46001 Ademuz;Hombres;2009;689
46;Valencia/València;46001 Ademuz;Hombres;2008;668
46;Valencia/València;46001 Ademuz;Hombres;2007;647
46;Valencia/València;46001 Ademuz;Hombres;2006;614
46;Valencia/València;46001 Ademuz;Hombres;2005;600
46;Valencia/València;46001 Ademuz;Hombres;2004;586
46;Valencia/València;46001 Ademuz;Hombres;2003;585
46;Valencia/València;46001 Ademuz;Hombres;2002;599
46;Valencia/València;46001 Ademuz;Hombres;2001;608
46;Valencia/València;46001 Ademuz;Hombres;2000;608
46;Valencia/València;46001 Ademuz;Hombres;1999;589
46;Valencia/València;46001 Ademuz;Hombres;1998;601
46;Valencia/València;46001 Ademuz;Hombres;1997;
46;Valencia/València;46001 Ademuz;Hombres;1996;598
46;Valencia/València;46001 Ademuz;Mujeres;2023;466
46;Valencia/València;46001 Ademuz;Mujeres;2022;465
46;Valencia/València;46001 Ademuz;Mujeres;2021;471
46;Valencia/València;46001 Ademuz;Mujeres;2020;479
46;Valencia/València;46001 Ademuz;Mujeres;2019;474
46;Valencia/València;46001 Ademuz;Mujeres;2018;489
46;Valencia/València;46001 Ademuz;Mujeres;2017;499
46;Valencia/València;46001 Ademuz;Mujeres;2016;532
46;Valencia/València;46001 Ademuz;Mujeres;2015;540
46;Valencia/València;46001 Ademuz;Mujeres;2014;554
46;Valencia/València;46001 Ademuz;Mujeres;2013;563
46;Valencia/València;46001 Ademuz;Mujeres;2012;587
46;Valencia/València;46001 Ademuz;Mujeres;2011;606
46;Valencia/València;46001 Ademuz;Mujeres;2010;596
46;Valencia/València;46001 Ademuz;Mujeres;2009;597
46;Valencia/València;46001 Ademuz;Mujeres;2008;601
46;Valencia/València;46001 Ademuz;Mujeres;2007;595
46;Valencia/València;46001 Ademuz;Mujeres;2006;569
46;Valencia/València;46001 Ademuz;Mujeres;2005;557
46;Valencia/València;46001 Ademuz;Mujeres;2004;554
46;Valencia/València;46001 Ademuz;Mujeres;2003;532
46;Valencia/València;46001 Ademuz;Mujeres;2002;553
46;Valencia/València;46001 Ademuz;Mujeres;2001;571
46;Valencia/València;46001 Ademuz;Mujeres;2000;587
46;Valencia/València;46001 Ademuz;Mujeres;1999;587
46;Valencia/València;46001 Ademuz;Mujeres;1998;598
46;Valencia/València;46001 Ademuz;Mujeres;1997;
46;Valencia/València;46001 Ademuz;Mujeres;1996;599
46;Valencia/València;46002 Ador;Total;2023;1699
46;Valencia/València;46002 Ador;Total;2022;1706
46;Valencia/València;46002 Ador;Total;2021;1772
46;Valencia/València;46002 Ador;Total;2020;1730
46;Valencia/València;46002 Ador;Total;2019;1508
46;Valencia/València;46002 Ador;Total;2018;1393
46;Valencia/València;46002 Ador;Total;2017;1400
46;Valencia/València;46002 Ador;Total;2016;1437
46;Valencia/València;46002 Ador;Total;2015;1374
46;Valencia/València;46002 Ador;Total;2014;1411
46;Valencia/València;46002 Ador;Total;2013;1416
46;Valencia/València;46002 Ador;Total;2012;1440
46;Valencia/València;46002 Ador;Total;2011;1542
46;Valencia/València;46002 Ador;Total;2010;1510
46;Valencia/València;46002 Ador;Total;2009;1474
46;Valencia/València;46002 Ador;Total;2008;1513
46;Valencia/València;46002 Ador;Total;2007;1463
46;Valencia/València;46002 Ador;Total;2006;1398
46;Valencia/València;46002 Ador;Total;2005;1385
46;Valencia/València;46002 Ador;Total;2004;1346
46;Valencia/València;46002 Ador;Total;2003;1273
46;Valencia/València;46002 Ador;Total;2002;1216
46;Valencia/València;46002 Ador;Total;2001;1206
46;Valencia/València;46002 Ador;Total;2000;1178
46;Valencia/València;46002 Ador;Total;1999;1140
46;Valencia/València;46002 Ador;Total;1998;1125
46;Valencia/València;46002 Ador;Total;1997;
46;Valencia/València;46002 Ador;Total;1996;1117
46;Valencia/València;46002 Ador;Hombres;2023;890
46;Valencia/València;46002 Ador;Hombres;2022;894
46;Valencia/València;46002 Ador;Hombres;2021;931
46;Valencia/València;46002 Ador;Hombres;2020;919
46;Valencia/València;46002 Ador;Hombres;2019;804
46;Valencia/València;46002 Ador;Hombres;2018;739
46;Valencia/València;46002 Ador;Hombres;2017;745
46;Valencia/València;46002 Ador;Hombres;2016;757
46;Valencia/València;46002 Ador;Hombres;2015;714
46;Valencia/València;46002 Ador;Hombres;2014;739
46;Valencia/València;46002 Ador;Hombres;2013;735
46;Valencia/València;46002 Ador;Hombres;2012;735
46;Valencia/València;46002 Ador;Hombres;2011;792
46;Valencia/València;46002 Ador;Hombres;2010;788
46;Valencia/València;46002 Ador;Hombres;2009;766
46;Valencia/València;46002 Ador;Hombres;2008;782
46;Valencia/València;46002 Ador;Hombres;2007;757
46;Valencia/València;46002 Ador;Hombres;2006;721
46;Valencia/València;46002 Ador;Hombres;2005;708
46;Valencia/València;46002 Ador;Hombres;2004;686
46;Valencia/València;46002 Ador;Hombres;2003;648
46;Valencia/València;46002 Ador;Hombres;2002;614
46;Valencia/València;46002 Ador;Hombres;2001;615
46;Valencia/València;46002 Ador;Hombres;2000;595
46;Valencia/València;46002 Ador;Hombres;1999;573
46;Valencia/València;46002 Ador;Hombres;1998;570
46;Valencia/València;46002 Ador;Hombres;1997;
46;Valencia/València;46002 Ador;Hombres;1996;565
46;Valencia/València;46002 Ador;Mujeres;2023;809
46;Valencia/València;46002 Ador;Mujeres;2022;812
46;Valencia/València;46002 Ador;Mujeres;2021;841
46;Valencia/València;46002 Ador;Mujeres;2020;811
46;Valencia/València;46002 Ador;Mujeres;2019;704
46;Valencia/València;46002 Ador;Mujeres;2018;654
46;Valencia/València;46002 Ador;Mujeres;2017;655
46;Valencia/València;46002 Ador;Mujeres;2016;680
46;Valencia/València;46002 Ador;Mujeres;2015;660
46;Valencia/València;46002 Ador;Mujeres;2014;672
46;Valencia/València;46002 Ador;Mujeres;2013;681
46;Valencia/València;46002 Ador;Mujeres;2012;705
46;Valencia/València;46002 Ador;Mujeres;2011;750
46;Valencia/València;46002 Ador;Mujeres;2010;722
46;Valencia/València;46002 Ador;Mujeres;2009;708
46;Valencia/València;46002 Ador;Mujeres;2008;731
46;Valencia/València;46002 Ador;Mujeres;2007;706
46;Valencia/València;46002 Ador;Mujeres;2006;677
46;Valencia/València;46002 Ador;Mujeres;2005;677
46;Valencia/València;46002 Ador;Mujeres;2004;660
46;Valencia/València;46002 Ador;Mujeres;2003;625
46;Valencia/València;46002 Ador;Mujeres;2002;602
46;Valencia/València;46002 Ador;Mujeres;2001;591
46;Valencia/València;46002 Ador;Mujeres;2000;583
46;Valencia/València;46002 Ador;Mujeres;1999;567
46;Valencia/València;46002 Ador;Mujeres;1998;555
46;Valencia/València;46002 Ador;Mujeres;1997;
46;Valencia/València;46002 Ador;Mujeres;1996;552
46;Valencia/València;46004 Agullent;Total;2023;2400
46;Valencia/València;46004 Agullent;Total;2022;2361
46;Valencia/València;46004 Agullent;Total;2021;2369
46;Valencia/València;46004 Agullent;Total;2020;2388
46;Valencia/València;46004 Agullent;Total;2019;2410
46;Valencia/València;46004 Agullent;Total;2018;2413
46;Valencia/València;46004 Agullent;Total;2017;2387
46;Valencia/València;46004 Agullent;Total;2016;2395
46;Valencia/València;46004 Agullent;Total;2015;2402
46;Valencia/València;46004 Agullent;Total;2014;2435
46;Valencia/València;46004 Agullent;Total;2013;2428
46;Valencia/València;46004 Agullent;Total;2012;2465
46;Valencia/València;46004 Agullent;Total;2011;2479
46;Valencia/València;46004 Agullent;Total;2010;2463
46;Valencia/València;46004 Agullent;Total;2009;2449
46;Valencia/València;46004 Agullent;Total;2008;2418
46;Valencia/València;46004 Agullent;Total;2007;2364
46;Valencia/València;46004 Agullent;Total;2006;2334
46;Valencia/València;46004 Agullent;Total;2005;2319
46;Valencia/València;46004 Agullent;Total;2004;2352
46;Valencia/València;46004 Agullent;Total;2003;2290
46;Valencia/València;46004 Agullent;Total;2002;2289
46;Valencia/València;46004 Agullent;Total;2001;2250
46;Valencia/València;46004 Agullent;Total;2000;2223
46;Valencia/València;46004 Agullent;Total;1999;2213
46;Valencia/València;46004 Agullent;Total;1998;2204
46;Valencia/València;46004 Agullent;Total;1997;
