codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
17;Girona;17001 Agullana;Total;2023;923
17;Girona;17001 Agullana;Total;2022;903
17;Girona;17001 Agullana;Total;2021;885
17;Girona;17001 Agullana;Total;2020;863
17;Girona;17001 Agullana;Total;2019;831
17;Girona;17001 Agullana;Total;2018;841
17;Girona;17001 Agullana;Total;2017;831
17;Girona;17001 Agullana;Total;2016;841
17;Girona;17001 Agullana;Total;2015;828
17;Girona;17001 Agullana;Total;2014;826
17;Girona;17001 Agullana;Total;2013;853
17;Girona;17001 Agullana;Total;2012;858
17;Girona;17001 Agullana;Total;2011;839
17;Girona;17001 Agullana;Total;2010;840
17;Girona;17001 Agullana;Total;2009;812
17;Girona;17001 Agullana;Total;2008;806
17;Girona;17001 Agullana;Total;2007;753
17;Girona;17001 Agullana;Total;2006;756
17;Girona;17001 Agullana;Total;2005;759
17;Girona;17001 Agullana;Total;2004;746
17;Girona;17001 Agullana;Total;2003;723
17;Girona;17001 Agullana;Total;2002;672
17;Girona;17001 Agullana;Total;2001;666
17;Girona;17001 Agullana;Total;2000;655
17;Girona;17001 Agullana;Total;1999;624
17;Girona;17001 Agullana;Total;1998;622
17;Girona;17001 Agullana;Total;1997;
17;Girona;17001 Agullana;Total;1996;619
17;Girona;17001 Agullana;Hombres;2023;455
17;Girona;17001 Agullana;Hombres;2022;455
17;Girona;17001 Agullana;Hombres;2021;445
17;Girona;17001 Agullana;Hombres;2020;431
17;Girona;17001 Agullana;Hombres;2019;411
17;Girona;17001 Agullana;Hombres;2018;418
17;Girona;17001 Agullana;Hombres;2017;414
17;Girona;17001 Agullana;Hombres;2016;419
17;Girona;17001 Agullana;Hombres;2015;418
17;Girona;17001 Agullana;Hombres;2014;414
17;Girona;17001 Agullana;Hombres;2013;434
17;Girona;17001 Agullana;Hombres;2012;439
17;Girona;17001 Agullana;Hombres;2011;430
17;Girona;17001 Agullana;Hombres;2010;438
17;Girona;17001 Agullana;Hombres;2009;429
17;Girona;17001 Agullana;Hombres;2008;421
17;Girona;17001 Agullana;Hombres;2007;397
17;Girona;17001 Agullana;Hombres;2006;394
17;Girona;17001 Agullana;Hombres;2005;393
17;Girona;17001 Agullana;Hombres;2004;382
17;Girona;17001 Agullana;Hombres;2003;369
17;Girona;17001 Agullana;Hombres;2002;343
17;Girona;17001 Agullana;Hombres;2001;336
17;Girona;17001 Agullana;Hombres;2000;332
17;Girona;17001 Agullana;Hombres;1999;322
17;Girona;17001 Agullana;Hombres;1998;325
17;Girona;17001 Agullana;Hombres;1997;
17;Girona;17001 Agullana;Hombres;1996;329
17;Girona;17001 Agullana;Mujeres;2023;468
17;Girona;17001 Agullana;Mujeres;2022;448
17;Girona;17001 Agullana;Mujeres;2021;440
17;Girona;17001 Agullana;Mujeres;2020;432
17;Girona;17001 Agullana;Mujeres;2019;420
17;Girona;17001 Agullana;Mujeres;2018;423
17;Girona;17001 Agullana;Mujeres;2017;417
17;Girona;17001 Agullana;Mujeres;2016;422
17;Girona;17001 Agullana;Mujeres;2015;410
17;Girona;17001 Agullana;Mujeres;2014;412
17;Girona;17001 Agullana;Mujeres;2013;419
17;Girona;17001 Agullana;Mujeres;2012;419
17;Girona;17001 Agullana;Mujeres;2011;409
17;Girona;17001 Agullana;Mujeres;2010;402
17;Girona;17001 Agullana;Mujeres;2009;383
17;Girona;17001 Agullana;Mujeres;2008;385
17;Girona;17001 Agullana;Mujeres;2007;356
17;Girona;17001 Agullana;Mujeres;2006;362
17;Girona;17001 Agullana;Mujeres;2005;366
17;Girona;17001 Agullana;Mujeres;2004;364
17;Girona;17001 Agullana;Mujeres;2003;354
17;Girona;17001 Agullana;Mujeres;2002;329
17;Girona;17001 Agullana;Mujeres;2001;330
17;Girona;17001 Agullana;Mujeres;2000;323
17;Girona;17001 Agullana;Mujeres;1999;302
17;Girona;17001 Agullana;Mujeres;1998;297
17;Girona;17001 Agullana;Mujeres;1997;
17;Girona;17001 Agullana;Mujeres;1996;290
17;Girona;17002 Aiguaviva;Total;2023;770
17;Girona;17002 Aiguaviva;Total;2022;780
17;Girona;17002 Aiguaviva;Total;2021;789
17;Girona;17002 Aiguaviva;Total;2020;765
