codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
47;Valladolid;47001 Adalia;Total;2023;51
47;Valladolid;47001 Adalia;Total;2022;54
47;Valladolid;47001 Adalia;Total;2021;52
47;Valladolid;47001 Adalia;Total;2020;53
47;Valladolid;47001 Adalia;Total;2019;53
47;Valladolid;47001 Adalia;Total;2018;58
47;Valladolid;47001 Adalia;Total;2017;59
47;Valladolid;47001 Adalia;Total;2016;59
47;Valladolid;47001 Adalia;Total;2015;59
47;Valladolid;47001 Adalia;Total;2014;57
47;Valladolid;47001 Adalia;Total;2013;59
47;Valladolid;47001 Adalia;Total;2012;57
47;Valladolid;47001 Adalia;Total;2011;58
47;Valladolid;47001 Adalia;Total;2010;59
47;Valladolid;47001 Adalia;Total;2009;61
47;Valladolid;47001 Adalia;Total;2008;61
47;Valladolid;47001 Adalia;Total;2007;65
47;Valladolid;47001 Adalia;Total;2006;67
47;Valladolid;47001 Adalia;Total;2005;68
47;Valladolid;47001 Adalia;Total;2004;69
47;Valladolid;47001 Adalia;Total;2003;74
47;Valladolid;47001 Adalia;Total;2002;82
47;Valladolid;47001 Adalia;Total;2001;84
47;Valladolid;47001 Adalia;Total;2000;88
47;Valladolid;47001 Adalia;Total;1999;87
47;Valladolid;47001 Adalia;Total;1998;87
47;Valladolid;47001 Adalia;Total;1997;
47;Valladolid;47001 Adalia;Total;1996;93
47;Valladolid;47001 Adalia;Hombres;2023;30
47;Valladolid;47001 Adalia;Hombres;2022;32
47;Valladolid;47001 Adalia;Hombres;2021;30
47;Valladolid;47001 Adalia;Hombres;2020;31
47;Valladolid;47001 Adalia;Hombres;2019;33
47;Valladolid;47001 Adalia;Hombres;2018;36
47;Valladolid;47001 Adalia;Hombres;2017;36
47;Valladolid;47001 Adalia;Hombres;2016;36
47;Valladolid;47001 Adalia;Hombres;2015;36
47;Valladolid;47001 Adalia;Hombres;2014;33
47;Valladolid;47001 Adalia;Hombres;2013;32
47;Valladolid;47001 Adalia;Hombres;2012;31
47;Valladolid;47001 Adalia;Hombres;2011;32
47;Valladolid;47001 Adalia;Hombres;2010;32
47;Valladolid;47001 Adalia;Hombres;2009;33
47;Valladolid;47001 Adalia;Hombres;2008;33
47;Valladolid;47001 Adalia;Hombres;2007;34
47;Valladolid;47001 Adalia;Hombres;2006;37
47;Valladolid;47001 Adalia;Hombres;2005;36
47;Valladolid;47001 Adalia;Hombres;2004;37
47;Valladolid;47001 Adalia;Hombres;2003;39
47;Valladolid;47001 Adalia;Hombres;2002;43
47;Valladolid;47001 Adalia;Hombres;2001;42
47;Valladolid;47001 Adalia;Hombres;2000;44
47;Valladolid;47001 Adalia;Hombres;1999;45
47;Valladolid;47001 Adalia;Hombres;1998;44
47;Valladolid;47001 Adalia;Hombres;1997;
47;Valladolid;47001 Adalia;Hombres;1996;48
47;Valladolid;47001 Adalia;Mujeres;2023;21
47;Valladolid;47001 Adalia;Mujeres;2022;22
47;Valladolid;47001 Adalia;Mujeres;2021;22
47;Valladolid;47001 Adalia;Mujeres;2020;22
47;Valladolid;47001 Adalia;Mujeres;2019;20
47;Valladolid;47001 Adalia;Mujeres;2018;22
47;Valladolid;47001 Adalia;Mujeres;2017;23
47;Valladolid;47001 Adalia;Mujeres;2016;23
47;Valladolid;47001 Adalia;Mujeres;2015;23
47;Valladolid;47001 Adalia;Mujeres;2014;24
47;Valladolid;47001 Adalia;Mujeres;2013;27
47;Valladolid;47001 Adalia;Mujeres;2012;26
47;Valladolid;47001 Adalia;Mujeres;2011;26
47;Valladolid;47001 Adalia;Mujeres;2010;27
47;Valladolid;47001 Adalia;Mujeres;2009;28
47;Valladolid;47001 Adalia;Mujeres;2008;28
47;Valladolid;47001 Adalia;Mujeres;2007;31
47;Valladolid;47001 Adalia;Mujeres;2006;30
47;Valladolid;47001 Adalia;Mujeres;2005;32
47;Valladolid;47001 Adalia;Mujeres;2004;32
47;Valladolid;47001 Adalia;Mujeres;2003;35
47;Valladolid;47001 Adalia;Mujeres;2002;39
47;Valladolid;47001 Adalia;Mujeres;2001;42
47;Valladolid;47001 Adalia;Mujeres;2000;44
47;Valladolid;47001 Adalia;Mujeres;1999;42
47;Valladolid;47001 Adalia;Mujeres;1998;43
47;Valladolid;47001 Adalia;Mujeres;1997;
47;Valladolid;47001 Adalia;Mujeres;1996;45
47;Valladolid;47002 Aguasal;Total;2023;19
47;Valladolid;47002 Aguasal;Total;2022;19
47;Valladolid;47002 Aguasal;Total;2021;17
47;Valladolid;47002 Aguasal;Total;2020;18
47;Valladolid;47002 Aguasal;Total;2019;19
47;Valladolid;47002 Aguasal;Total;2018;23
47;Valladolid;47002 Aguasal;Total;2017;24
47;Valladolid;47002 Aguasal;Total;2016;24
47;Valladolid;47002 Aguasal;Total;2015;26
47;Valladolid;47002 Aguasal;Total;2014;26
47;Valladolid;47002 Aguasal;Total;2013;27
47;Valladolid;47002 Aguasal;Total;2012;29
47;Valladolid;47002 Aguasal;Total;2011;30
47;Valladolid;47002 Aguasal;Total;2010;30
47;Valladolid;47002 Aguasal;Total;2009;32
47;Valladolid;47002 Aguasal;Total;2008;31
47;Valladolid;47002 Aguasal;Total;2007;27
47;Valladolid;47002 Aguasal;Total;2006;26
47;Valladolid;47002 Aguasal;Total;2005;28
47;Valladolid;47002 Aguasal;Total;2004;25
47;Valladolid;47002 Aguasal;Total;2003;25
47;Valladolid;47002 Aguasal;Total;2002;28
47;Valladolid;47002 Aguasal;Total;2001;28
47;Valladolid;47002 Aguasal;Total;2000;24
47;Valladolid;47002 Aguasal;Total;1999;25
47;Valladolid;47002 Aguasal;Total;1998;25
47;Valladolid;47002 Aguasal;Total;1997;
47;Valladolid;47002 Aguasal;Total;1996;25
47;Valladolid;47002 Aguasal;Hombres;2023;12
47;Valladolid;47002 Aguasal;Hombres;2022;12
47;Valladolid;47002 Aguasal;Hombres;2021;11
47;Valladolid;47002 Aguasal;Hombres;2020;12
47;Valladolid;47002 Aguasal;Hombres;2019;12
47;Valladolid;47002 Aguasal;Hombres;2018;16
