codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
37;Salamanca;37001 Abusejo;Total;2023;150
37;Salamanca;37001 Abusejo;Total;2022;161
37;Salamanca;37001 Abusejo;Total;2021;166
37;Salamanca;37001 Abusejo;Total;2020;175
37;Salamanca;37001 Abusejo;Total;2019;183
37;Salamanca;37001 Abusejo;Total;2018;193
37;Salamanca;37001 Abusejo;Total;2017;203
37;Salamanca;37001 Abusejo;Total;2016;202
37;Salamanca;37001 Abusejo;Total;2015;213
37;Salamanca;37001 Abusejo;Total;2014;220
37;Salamanca;37001 Abusejo;Total;2013;225
37;Salamanca;37001 Abusejo;Total;2012;233
37;Salamanca;37001 Abusejo;Total;2011;236
37;Salamanca;37001 Abusejo;Total;2010;254
37;Salamanca;37001 Abusejo;Total;2009;236
37;Salamanca;37001 Abusejo;Total;2008;244
37;Salamanca;37001 Abusejo;Total;2007;249
37;Salamanca;37001 Abusejo;Total;2006;253
37;Salamanca;37001 Abusejo;Total;2005;256
37;Salamanca;37001 Abusejo;Total;2004;249
37;Salamanca;37001 Abusejo;Total;2003;250
37;Salamanca;37001 Abusejo;Total;2002;250
37;Salamanca;37001 Abusejo;Total;2001;253
37;Salamanca;37001 Abusejo;Total;2000;256
37;Salamanca;37001 Abusejo;Total;1999;269
37;Salamanca;37001 Abusejo;Total;1998;270
37;Salamanca;37001 Abusejo;Total;1997;
37;Salamanca;37001 Abusejo;Total;1996;280
37;Salamanca;37001 Abusejo;Hombres;2023;79
37;Salamanca;37001 Abusejo;Hombres;2022;84
37;Salamanca;37001 Abusejo;Hombres;2021;87
37;Salamanca;37001 Abusejo;Hombres;2020;93
37;Salamanca;37001 Abusejo;Hombres;2019;98
37;Salamanca;37001 Abusejo;Hombres;2018;102
37;Salamanca;37001 Abusejo;Hombres;2017;107
37;Salamanca;37001 Abusejo;Hombres;2016;106
37;Salamanca;37001 Abusejo;Hombres;2015;112
37;Salamanca;37001 Abusejo;Hombres;2014;117
37;Salamanca;37001 Abusejo;Hombres;2013;119
37;Salamanca;37001 Abusejo;Hombres;2012;122
37;Salamanca;37001 Abusejo;Hombres;2011;123
37;Salamanca;37001 Abusejo;Hombres;2010;134
37;Salamanca;37001 Abusejo;Hombres;2009;123
37;Salamanca;37001 Abusejo;Hombres;2008;125
37;Salamanca;37001 Abusejo;Hombres;2007;128
37;Salamanca;37001 Abusejo;Hombres;2006;133
37;Salamanca;37001 Abusejo;Hombres;2005;131
37;Salamanca;37001 Abusejo;Hombres;2004;126
37;Salamanca;37001 Abusejo;Hombres;2003;126
37;Salamanca;37001 Abusejo;Hombres;2002;124
37;Salamanca;37001 Abusejo;Hombres;2001;126
37;Salamanca;37001 Abusejo;Hombres;2000;126
37;Salamanca;37001 Abusejo;Hombres;1999;131
37;Salamanca;37001 Abusejo;Hombres;1998;131
37;Salamanca;37001 Abusejo;Hombres;1997;
37;Salamanca;37001 Abusejo;Hombres;1996;139
37;Salamanca;37001 Abusejo;Mujeres;2023;71
37;Salamanca;37001 Abusejo;Mujeres;2022;77
37;Salamanca;37001 Abusejo;Mujeres;2021;79
37;Salamanca;37001 Abusejo;Mujeres;2020;82
37;Salamanca;37001 Abusejo;Mujeres;2019;85
37;Salamanca;37001 Abusejo;Mujeres;2018;91
37;Salamanca;37001 Abusejo;Mujeres;2017;96
37;Salamanca;37001 Abusejo;Mujeres;2016;96
37;Salamanca;37001 Abusejo;Mujeres;2015;101
37;Salamanca;37001 Abusejo;Mujeres;2014;103
37;Salamanca;37001 Abusejo;Mujeres;2013;106
37;Salamanca;37001 Abusejo;Mujeres;2012;111
37;Salamanca;37001 Abusejo;Mujeres;2011;113
37;Salamanca;37001 Abusejo;Mujeres;2010;120
37;Salamanca;37001 Abusejo;Mujeres;2009;113
37;Salamanca;37001 Abusejo;Mujeres;2008;119
37;Salamanca;37001 Abusejo;Mujeres;2007;121
37;Salamanca;37001 Abusejo;Mujeres;2006;120
37;Salamanca;37001 Abusejo;Mujeres;2005;125
37;Salamanca;37001 Abusejo;Mujeres;2004;123
37;Salamanca;37001 Abusejo;Mujeres;2003;124
37;Salamanca;37001 Abusejo;Mujeres;2002;126
37;Salamanca;37001 Abusejo;Mujeres;2001;127
37;Salamanca;37001 Abusejo;Mujeres;2000;130
37;Salamanca;37001 Abusejo;Mujeres;1999;138
37;Salamanca;37001 Abusejo;Mujeres;1998;139
37;Salamanca;37001 Abusejo;Mujeres;1997;
37;Salamanca;37001 Abusejo;Mujeres;1996;141
37;Salamanca;37002 Agallas;Total;2023;126
37;Salamanca;37002 Agallas;Total;2022;131
37;Salamanca;37002 Agallas;Total;2021;128
37;Salamanca;37002 Agallas;Total;2020;132
37;Salamanca;37002 Agallas;Total;2019;136
37;Salamanca;37002 Agallas;Total;2018;146
37;Salamanca;37002 Agallas;Total;2017;153
37;Salamanca;37002 Agallas;Total;2016;152
37;Salamanca;37002 Agallas;Total;2015;157
37;Salamanca;37002 Agallas;Total;2014;158
37;Salamanca;37002 Agallas;Total;2013;151
37;Salamanca;37002 Agallas;Total;2012;152
37;Salamanca;37002 Agallas;Total;2011;162
37;Salamanca;37002 Agallas;Total;2010;157
37;Salamanca;37002 Agallas;Total;2009;164
37;Salamanca;37002 Agallas;Total;2008;165
37;Salamanca;37002 Agallas;Total;2007;181
37;Salamanca;37002 Agallas;Total;2006;184
37;Salamanca;37002 Agallas;Total;2005;185
37;Salamanca;37002 Agallas;Total;2004;184
37;Salamanca;37002 Agallas;Total;2003;189
37;Salamanca;37002 Agallas;Total;2002;195
37;Salamanca;37002 Agallas;Total;2001;195
37;Salamanca;37002 Agallas;Total;2000;191
37;Salamanca;37002 Agallas;Total;1999;194
37;Salamanca;37002 Agallas;Total;1998;184
37;Salamanca;37002 Agallas;Total;1997;
37;Salamanca;37002 Agallas;Total;1996;187
37;Salamanca;37002 Agallas;Hombres;2023;71
37;Salamanca;37002 Agallas;Hombres;2022;69
37;Salamanca;37002 Agallas;Hombres;2021;65
37;Salamanca;37002 Agallas;Hombres;2020;69
37;Salamanca;37002 Agallas;Hombres;2019;70
37;Salamanca;37002 Agallas;Hombres;2018;75
37;Salamanca;37002 Agallas;Hombres;2017;76
37;Salamanca;37002 Agallas;Hombres;2016;76
37;Salamanca;37002 Agallas;Hombres;2015;79
37;Salamanca;37002 Agallas;Hombres;2014;81
37;Salamanca;37002 Agallas;Hombres;2013;81
37;Salamanca;37002 Agallas;Hombres;2012;81
37;Salamanca;37002 Agallas;Hombres;2011;86
37;Salamanca;37002 Agallas;Hombres;2010;81
37;Salamanca;37002 Agallas;Hombres;2009;86
37;Salamanca;37002 Agallas;Hombres;2008;89
37;Salamanca;37002 Agallas;Hombres;2007;96
37;Salamanca;37002 Agallas;Hombres;2006;96
37;Salamanca;37002 Agallas;Hombres;2005;98
37;Salamanca;37002 Agallas;Hombres;2004;96
37;Salamanca;37002 Agallas;Hombres;2003;99
37;Salamanca;37002 Agallas;Hombres;2002;103
37;Salamanca;37002 Agallas;Hombres;2001;101
37;Salamanca;37002 Agallas;Hombres;2000;98
37;Salamanca;37002 Agallas;Hombres;1999;98
37;Salamanca;37002 Agallas;Hombres;1998;96
37;Salamanca;37002 Agallas;Hombres;1997;
37;Salamanca;37002 Agallas;Hombres;1996;98
37;Salamanca;37002 Agallas;Mujeres;2023;55
37;Salamanca;37002 Agallas;Mujeres;2022;62
37;Salamanca;37002 Agallas;Mujeres;2021;63
37;Salamanca;37002 Agallas;Mujeres;2020;63
37;Salamanca;37002 Agallas;Mujeres;2019;66
37;Salamanca;37002 Agallas;Mujeres;2018;71
37;Salamanca;37002 Agallas;Mujeres;2017;77
37;Salamanca;37002 Agallas;Mujeres;2016;76
37;Salamanca;37002 Agallas;Mujeres;2015;78
37;Salamanca;37002 Agallas;Mujeres;2014;77
37;Salamanca;37002 Agallas;Mujeres;2013;70
37;Salamanca;37002 Agallas;Mujeres;2012;71
37;Salamanca;37002 Agallas;Mujeres;2011;76
37;Salamanca;37002 Agallas;Mujeres;2010;76
37;Salamanca;37002 Agallas;Mujeres;2009;78
37;Salamanca;37002 Agallas;Mujeres;2008;76
37;Salamanca;37002 Agallas;Mujeres;2007;85
37;Salamanca;37002 Agallas;Mujeres;2006;88
37;Salamanca;37002 Agallas;Mujeres;2005;87
37;Salamanca;37002 Agallas;Mujeres;2004;88
37;Salamanca;37002 Agallas;Mujeres;2003;90
37;Salamanca;37002 Agallas;Mujeres;2002;92
37;Salamanca;37002 Agallas;Mujeres;2001;94
37;Salamanca;37002 Agallas;Mujeres;2000;93
37;Salamanca;37002 Agallas;Mujeres;1999;96
37;Salamanca;37002 Agallas;Mujeres;1998;88
37;Salamanca;37002 Agallas;Mujeres;1997;
37;Salamanca;37002 Agallas;Mujeres;1996;89
37;Salamanca;37003 Ahigal de los Aceiteros;Total;2023;94
37;Salamanca;37003 Ahigal de los Aceiteros;Total;2022;101
37;Salamanca;37003 Ahigal de los Aceiteros;Total;2021;114
37;Salamanca;37003 Ahigal de los Aceiteros;Total;2020;113
37;Salamanca;37003 Ahigal de los Aceiteros;Total;2019;114
