codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
45;Toledo;45001 Ajofrín;Total;2023;2340
45;Toledo;45001 Ajofrín;Total;2022;2290
45;Toledo;45001 Ajofrín;Total;2021;2236
45;Toledo;45001 Ajofrín;Total;2020;2259
45;Toledo;45001 Ajofrín;Total;2019;2264
45;Toledo;45001 Ajofrín;Total;2018;2244
45;Toledo;45001 Ajofrín;Total;2017;2245
45;Toledo;45001 Ajofrín;Total;2016;2267
45;Toledo;45001 Ajofrín;Total;2015;2314
45;Toledo;45001 Ajofrín;Total;2014;2336
45;Toledo;45001 Ajofrín;Total;2013;2359
45;Toledo;45001 Ajofrín;Total;2012;2288
45;Toledo;45001 Ajofrín;Total;2011;2309
45;Toledo;45001 Ajofrín;Total;2010;2292
45;Toledo;45001 Ajofrín;Total;2009;2290
45;Toledo;45001 Ajofrín;Total;2008;2328
45;Toledo;45001 Ajofrín;Total;2007;2297
45;Toledo;45001 Ajofrín;Total;2006;2279
45;Toledo;45001 Ajofrín;Total;2005;2226
45;Toledo;45001 Ajofrín;Total;2004;2171
45;Toledo;45001 Ajofrín;Total;2003;2150
45;Toledo;45001 Ajofrín;Total;2002;2174
45;Toledo;45001 Ajofrín;Total;2001;2185
45;Toledo;45001 Ajofrín;Total;2000;2173
45;Toledo;45001 Ajofrín;Total;1999;2149
45;Toledo;45001 Ajofrín;Total;1998;2155
45;Toledo;45001 Ajofrín;Total;1997;
45;Toledo;45001 Ajofrín;Total;1996;2162
45;Toledo;45001 Ajofrín;Hombres;2023;1180
45;Toledo;45001 Ajofrín;Hombres;2022;1157
45;Toledo;45001 Ajofrín;Hombres;2021;1128
45;Toledo;45001 Ajofrín;Hombres;2020;1133
45;Toledo;45001 Ajofrín;Hombres;2019;1135
45;Toledo;45001 Ajofrín;Hombres;2018;1116
45;Toledo;45001 Ajofrín;Hombres;2017;1114
45;Toledo;45001 Ajofrín;Hombres;2016;1133
45;Toledo;45001 Ajofrín;Hombres;2015;1165
45;Toledo;45001 Ajofrín;Hombres;2014;1160
45;Toledo;45001 Ajofrín;Hombres;2013;1180
45;Toledo;45001 Ajofrín;Hombres;2012;1160
45;Toledo;45001 Ajofrín;Hombres;2011;1171
45;Toledo;45001 Ajofrín;Hombres;2010;1182
45;Toledo;45001 Ajofrín;Hombres;2009;1187
45;Toledo;45001 Ajofrín;Hombres;2008;1215
45;Toledo;45001 Ajofrín;Hombres;2007;1187
45;Toledo;45001 Ajofrín;Hombres;2006;1173
45;Toledo;45001 Ajofrín;Hombres;2005;1151
45;Toledo;45001 Ajofrín;Hombres;2004;1125
45;Toledo;45001 Ajofrín;Hombres;2003;1112
45;Toledo;45001 Ajofrín;Hombres;2002;1125
45;Toledo;45001 Ajofrín;Hombres;2001;1140
45;Toledo;45001 Ajofrín;Hombres;2000;1124
45;Toledo;45001 Ajofrín;Hombres;1999;1115
45;Toledo;45001 Ajofrín;Hombres;1998;1114
45;Toledo;45001 Ajofrín;Hombres;1997;
45;Toledo;45001 Ajofrín;Hombres;1996;1100
45;Toledo;45001 Ajofrín;Mujeres;2023;1160
45;Toledo;45001 Ajofrín;Mujeres;2022;1133
45;Toledo;45001 Ajofrín;Mujeres;2021;1108
45;Toledo;45001 Ajofrín;Mujeres;2020;1126
45;Toledo;45001 Ajofrín;Mujeres;2019;1129
45;Toledo;45001 Ajofrín;Mujeres;2018;1128
45;Toledo;45001 Ajofrín;Mujeres;2017;1131
45;Toledo;45001 Ajofrín;Mujeres;2016;1134
45;Toledo;45001 Ajofrín;Mujeres;2015;1149
45;Toledo;45001 Ajofrín;Mujeres;2014;1176
45;Toledo;45001 Ajofrín;Mujeres;2013;1179
45;Toledo;45001 Ajofrín;Mujeres;2012;1128
45;Toledo;45001 Ajofrín;Mujeres;2011;1138
45;Toledo;45001 Ajofrín;Mujeres;2010;1110
45;Toledo;45001 Ajofrín;Mujeres;2009;1103
45;Toledo;45001 Ajofrín;Mujeres;2008;1113
45;Toledo;45001 Ajofrín;Mujeres;2007;1110
45;Toledo;45001 Ajofrín;Mujeres;2006;1106
45;Toledo;45001 Ajofrín;Mujeres;2005;1075
45;Toledo;45001 Ajofrín;Mujeres;2004;1046
45;Toledo;45001 Ajofrín;Mujeres;2003;1038
45;Toledo;45001 Ajofrín;Mujeres;2002;1049
45;Toledo;45001 Ajofrín;Mujeres;2001;1045
45;Toledo;45001 Ajofrín;Mujeres;2000;1049
45;Toledo;45001 Ajofrín;Mujeres;1999;1034
45;Toledo;45001 Ajofrín;Mujeres;1998;1041
45;Toledo;45001 Ajofrín;Mujeres;1997;
45;Toledo;45001 Ajofrín;Mujeres;1996;1062
45;Toledo;45002 Alameda de la Sagra;Total;2023;4149
45;Toledo;45002 Alameda de la Sagra;Total;2022;3908
45;Toledo;45002 Alameda de la Sagra;Total;2021;3757
45;Toledo;45002 Alameda de la Sagra;Total;2020;3734
45;Toledo;45002 Alameda de la Sagra;Total;2019;3623
45;Toledo;45002 Alameda de la Sagra;Total;2018;3562
45;Toledo;45002 Alameda de la Sagra;Total;2017;3534
45;Toledo;45002 Alameda de la Sagra;Total;2016;3561
45;Toledo;45002 Alameda de la Sagra;Total;2015;3478
45;Toledo;45002 Alameda de la Sagra;Total;2014;3509
45;Toledo;45002 Alameda de la Sagra;Total;2013;3518
45;Toledo;45002 Alameda de la Sagra;Total;2012;3511
45;Toledo;45002 Alameda de la Sagra;Total;2011;3487
45;Toledo;45002 Alameda de la Sagra;Total;2010;3405
45;Toledo;45002 Alameda de la Sagra;Total;2009;3385
45;Toledo;45002 Alameda de la Sagra;Total;2008;3324
45;Toledo;45002 Alameda de la Sagra;Total;2007;3242
45;Toledo;45002 Alameda de la Sagra;Total;2006;3183
45;Toledo;45002 Alameda de la Sagra;Total;2005;3120
45;Toledo;45002 Alameda de la Sagra;Total;2004;3006
45;Toledo;45002 Alameda de la Sagra;Total;2003;2918
45;Toledo;45002 Alameda de la Sagra;Total;2002;2890
45;Toledo;45002 Alameda de la Sagra;Total;2001;2841
45;Toledo;45002 Alameda de la Sagra;Total;2000;2846
45;Toledo;45002 Alameda de la Sagra;Total;1999;2823
45;Toledo;45002 Alameda de la Sagra;Total;1998;2823
45;Toledo;45002 Alameda de la Sagra;Total;1997;
45;Toledo;45002 Alameda de la Sagra;Total;1996;2797
45;Toledo;45002 Alameda de la Sagra;Hombres;2023;2181
45;Toledo;45002 Alameda de la Sagra;Hombres;2022;2036
45;Toledo;45002 Alameda de la Sagra;Hombres;2021;1960
45;Toledo;45002 Alameda de la Sagra;Hombres;2020;1948
45;Toledo;45002 Alameda de la Sagra;Hombres;2019;1912
45;Toledo;45002 Alameda de la Sagra;Hombres;2018;1874
45;Toledo;45002 Alameda de la Sagra;Hombres;2017;1848
45;Toledo;45002 Alameda de la Sagra;Hombres;2016;1864
45;Toledo;45002 Alameda de la Sagra;Hombres;2015;1817
45;Toledo;45002 Alameda de la Sagra;Hombres;2014;1831
45;Toledo;45002 Alameda de la Sagra;Hombres;2013;1825
45;Toledo;45002 Alameda de la Sagra;Hombres;2012;1829
45;Toledo;45002 Alameda de la Sagra;Hombres;2011;1835
45;Toledo;45002 Alameda de la Sagra;Hombres;2010;1797
45;Toledo;45002 Alameda de la Sagra;Hombres;2009;1799
45;Toledo;45002 Alameda de la Sagra;Hombres;2008;1760
45;Toledo;45002 Alameda de la Sagra;Hombres;2007;1708
45;Toledo;45002 Alameda de la Sagra;Hombres;2006;1692
45;Toledo;45002 Alameda de la Sagra;Hombres;2005;1653
45;Toledo;45002 Alameda de la Sagra;Hombres;2004;1588
45;Toledo;45002 Alameda de la Sagra;Hombres;2003;1538
45;Toledo;45002 Alameda de la Sagra;Hombres;2002;1531
45;Toledo;45002 Alameda de la Sagra;Hombres;2001;1516
45;Toledo;45002 Alameda de la Sagra;Hombres;2000;1510
45;Toledo;45002 Alameda de la Sagra;Hombres;1999;1483
45;Toledo;45002 Alameda de la Sagra;Hombres;1998;1483
45;Toledo;45002 Alameda de la Sagra;Hombres;1997;
45;Toledo;45002 Alameda de la Sagra;Hombres;1996;1468
45;Toledo;45002 Alameda de la Sagra;Mujeres;2023;1968
45;Toledo;45002 Alameda de la Sagra;Mujeres;2022;1872
45;Toledo;45002 Alameda de la Sagra;Mujeres;2021;1797
45;Toledo;45002 Alameda de la Sagra;Mujeres;2020;1786
45;Toledo;45002 Alameda de la Sagra;Mujeres;2019;1711
45;Toledo;45002 Alameda de la Sagra;Mujeres;2018;1688
45;Toledo;45002 Alameda de la Sagra;Mujeres;2017;1686
45;Toledo;45002 Alameda de la Sagra;Mujeres;2016;1697
45;Toledo;45002 Alameda de la Sagra;Mujeres;2015;1661
45;Toledo;45002 Alameda de la Sagra;Mujeres;2014;1678
45;Toledo;45002 Alameda de la Sagra;Mujeres;2013;1693
45;Toledo;45002 Alameda de la Sagra;Mujeres;2012;1682
45;Toledo;45002 Alameda de la Sagra;Mujeres;2011;1652
45;Toledo;45002 Alameda de la Sagra;Mujeres;2010;1608
45;Toledo;45002 Alameda de la Sagra;Mujeres;2009;1586
45;Toledo;45002 Alameda de la Sagra;Mujeres;2008;1564
45;Toledo;45002 Alameda de la Sagra;Mujeres;2007;1534
45;Toledo;45002 Alameda de la Sagra;Mujeres;2006;1491
45;Toledo;45002 Alameda de la Sagra;Mujeres;2005;1467
45;Toledo;45002 Alameda de la Sagra;Mujeres;2004;1418
45;Toledo;45002 Alameda de la Sagra;Mujeres;2003;1380
45;Toledo;45002 Alameda de la Sagra;Mujeres;2002;1359
45;Toledo;45002 Alameda de la Sagra;Mujeres;2001;1325
45;Toledo;45002 Alameda de la Sagra;Mujeres;2000;1336
45;Toledo;45002 Alameda de la Sagra;Mujeres;1999;1340
45;Toledo;45002 Alameda de la Sagra;Mujeres;1998;1340
45;Toledo;45002 Alameda de la Sagra;Mujeres;1997;
45;Toledo;45002 Alameda de la Sagra;Mujeres;1996;1329
45;Toledo;45003 Albarreal de Tajo;Total;2023;735
45;Toledo;45003 Albarreal de Tajo;Total;2022;692
45;Toledo;45003 Albarreal de Tajo;Total;2021;708
45;Toledo;45003 Albarreal de Tajo;Total;2020;679
45;Toledo;45003 Albarreal de Tajo;Total;2019;683
45;Toledo;45003 Albarreal de Tajo;Total;2018;692
45;Toledo;45003 Albarreal de Tajo;Total;2017;702
45;Toledo;45003 Albarreal de Tajo;Total;2016;701
45;Toledo;45003 Albarreal de Tajo;Total;2015;713
45;Toledo;45003 Albarreal de Tajo;Total;2014;734
45;Toledo;45003 Albarreal de Tajo;Total;2013;722
45;Toledo;45003 Albarreal de Tajo;Total;2012;743
45;Toledo;45003 Albarreal de Tajo;Total;2011;742
45;Toledo;45003 Albarreal de Tajo;Total;2010;725
45;Toledo;45003 Albarreal de Tajo;Total;2009;718
45;Toledo;45003 Albarreal de Tajo;Total;2008;709
45;Toledo;45003 Albarreal de Tajo;Total;2007;662
45;Toledo;45003 Albarreal de Tajo;Total;2006;659
45;Toledo;45003 Albarreal de Tajo;Total;2005;662
45;Toledo;45003 Albarreal de Tajo;Total;2004;657
45;Toledo;45003 Albarreal de Tajo;Total;2003;641
45;Toledo;45003 Albarreal de Tajo;Total;2002;638
45;Toledo;45003 Albarreal de Tajo;Total;2001;630
45;Toledo;45003 Albarreal de Tajo;Total;2000;612
45;Toledo;45003 Albarreal de Tajo;Total;1999;618
45;Toledo;45003 Albarreal de Tajo;Total;1998;605
45;Toledo;45003 Albarreal de Tajo;Total;1997;
45;Toledo;45003 Albarreal de Tajo;Total;1996;594
45;Toledo;45003 Albarreal de Tajo;Hombres;2023;375
45;Toledo;45003 Albarreal de Tajo;Hombres;2022;362
45;Toledo;45003 Albarreal de Tajo;Hombres;2021;371
45;Toledo;45003 Albarreal de Tajo;Hombres;2020;348
45;Toledo;45003 Albarreal de Tajo;Hombres;2019;353
45;Toledo;45003 Albarreal de Tajo;Hombres;2018;359
45;Toledo;45003 Albarreal de Tajo;Hombres;2017;364
45;Toledo;45003 Albarreal de Tajo;Hombres;2016;365
45;Toledo;45003 Albarreal de Tajo;Hombres;2015;372
45;Toledo;45003 Albarreal de Tajo;Hombres;2014;385
45;Toledo;45003 Albarreal de Tajo;Hombres;2013;384
45;Toledo;45003 Albarreal de Tajo;Hombres;2012;389
45;Toledo;45003 Albarreal de Tajo;Hombres;2011;386
45;Toledo;45003 Albarreal de Tajo;Hombres;2010;378
45;Toledo;45003 Albarreal de Tajo;Hombres;2009;369
45;Toledo;45003 Albarreal de Tajo;Hombres;2008;362
45;Toledo;45003 Albarreal de Tajo;Hombres;2007;336
45;Toledo;45003 Albarreal de Tajo;Hombres;2006;338
45;Toledo;45003 Albarreal de Tajo;Hombres;2005;333
45;Toledo;45003 Albarreal de Tajo;Hombres;2004;327
45;Toledo;45003 Albarreal de Tajo;Hombres;2003;319
45;Toledo;45003 Albarreal de Tajo;Hombres;2002;322
45;Toledo;45003 Albarreal de Tajo;Hombres;2001;314
