codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
41;Sevilla;41001 Aguadulce;Total;2023;2046
41;Sevilla;41001 Aguadulce;Total;2022;2043
41;Sevilla;41001 Aguadulce;Total;2021;2022
41;Sevilla;41001 Aguadulce;Total;2020;2035
41;Sevilla;41001 Aguadulce;Total;2019;2020
41;Sevilla;41001 Aguadulce;Total;2018;2026
41;Sevilla;41001 Aguadulce;Total;2017;2047
41;Sevilla;41001 Aguadulce;Total;2016;2073
41;Sevilla;41001 Aguadulce;Total;2015;2114
41;Sevilla;41001 Aguadulce;Total;2014;2149
41;Sevilla;41001 Aguadulce;Total;2013;2166
41;Sevilla;41001 Aguadulce;Total;2012;2165
41;Sevilla;41001 Aguadulce;Total;2011;2165
41;Sevilla;41001 Aguadulce;Total;2010;2181
41;Sevilla;41001 Aguadulce;Total;2009;2124
41;Sevilla;41001 Aguadulce;Total;2008;2124
41;Sevilla;41001 Aguadulce;Total;2007;2060
41;Sevilla;41001 Aguadulce;Total;2006;2010
41;Sevilla;41001 Aguadulce;Total;2005;1993
41;Sevilla;41001 Aguadulce;Total;2004;1982
41;Sevilla;41001 Aguadulce;Total;2003;1970
41;Sevilla;41001 Aguadulce;Total;2002;1981
41;Sevilla;41001 Aguadulce;Total;2001;1968
41;Sevilla;41001 Aguadulce;Total;2000;1958
41;Sevilla;41001 Aguadulce;Total;1999;1953
41;Sevilla;41001 Aguadulce;Total;1998;1966
41;Sevilla;41001 Aguadulce;Total;1997;
41;Sevilla;41001 Aguadulce;Total;1996;1956
41;Sevilla;41001 Aguadulce;Hombres;2023;1017
41;Sevilla;41001 Aguadulce;Hombres;2022;1005
41;Sevilla;41001 Aguadulce;Hombres;2021;999
41;Sevilla;41001 Aguadulce;Hombres;2020;1005
41;Sevilla;41001 Aguadulce;Hombres;2019;1003
41;Sevilla;41001 Aguadulce;Hombres;2018;1006
41;Sevilla;41001 Aguadulce;Hombres;2017;1014
41;Sevilla;41001 Aguadulce;Hombres;2016;1024
41;Sevilla;41001 Aguadulce;Hombres;2015;1043
41;Sevilla;41001 Aguadulce;Hombres;2014;1065
41;Sevilla;41001 Aguadulce;Hombres;2013;1066
41;Sevilla;41001 Aguadulce;Hombres;2012;1075
41;Sevilla;41001 Aguadulce;Hombres;2011;1080
41;Sevilla;41001 Aguadulce;Hombres;2010;1096
41;Sevilla;41001 Aguadulce;Hombres;2009;1070
41;Sevilla;41001 Aguadulce;Hombres;2008;1070
41;Sevilla;41001 Aguadulce;Hombres;2007;1038
41;Sevilla;41001 Aguadulce;Hombres;2006;1013
