codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
32;Ourense;32001 Allariz;Total;2023;6378
32;Ourense;32001 Allariz;Total;2022;6348
32;Ourense;32001 Allariz;Total;2021;6314
32;Ourense;32001 Allariz;Total;2020;6245
32;Ourense;32001 Allariz;Total;2019;6188
32;Ourense;32001 Allariz;Total;2018;6110
32;Ourense;32001 Allariz;Total;2017;6026
32;Ourense;32001 Allariz;Total;2016;5982
32;Ourense;32001 Allariz;Total;2015;6049
32;Ourense;32001 Allariz;Total;2014;6060
32;Ourense;32001 Allariz;Total;2013;6056
32;Ourense;32001 Allariz;Total;2012;6059
32;Ourense;32001 Allariz;Total;2011;5985
32;Ourense;32001 Allariz;Total;2010;5910
32;Ourense;32001 Allariz;Total;2009;5821
32;Ourense;32001 Allariz;Total;2008;5690
32;Ourense;32001 Allariz;Total;2007;5506
32;Ourense;32001 Allariz;Total;2006;5433
32;Ourense;32001 Allariz;Total;2005;5351
32;Ourense;32001 Allariz;Total;2004;5313
32;Ourense;32001 Allariz;Total;2003;5216
32;Ourense;32001 Allariz;Total;2002;5151
32;Ourense;32001 Allariz;Total;2001;5173
32;Ourense;32001 Allariz;Total;2000;5158
32;Ourense;32001 Allariz;Total;1999;5151
32;Ourense;32001 Allariz;Total;1998;5107
32;Ourense;32001 Allariz;Total;1997;
32;Ourense;32001 Allariz;Total;1996;5178
32;Ourense;32001 Allariz;Hombres;2023;3177
32;Ourense;32001 Allariz;Hombres;2022;3135
32;Ourense;32001 Allariz;Hombres;2021;3134
32;Ourense;32001 Allariz;Hombres;2020;3112
32;Ourense;32001 Allariz;Hombres;2019;3109
32;Ourense;32001 Allariz;Hombres;2018;3078
32;Ourense;32001 Allariz;Hombres;2017;3029
32;Ourense;32001 Allariz;Hombres;2016;2976
32;Ourense;32001 Allariz;Hombres;2015;3001
32;Ourense;32001 Allariz;Hombres;2014;3018
32;Ourense;32001 Allariz;Hombres;2013;3030
32;Ourense;32001 Allariz;Hombres;2012;3038
32;Ourense;32001 Allariz;Hombres;2011;2986
32;Ourense;32001 Allariz;Hombres;2010;2941
32;Ourense;32001 Allariz;Hombres;2009;2886
32;Ourense;32001 Allariz;Hombres;2008;2780
32;Ourense;32001 Allariz;Hombres;2007;2663
32;Ourense;32001 Allariz;Hombres;2006;2632
32;Ourense;32001 Allariz;Hombres;2005;2584
32;Ourense;32001 Allariz;Hombres;2004;2570
32;Ourense;32001 Allariz;Hombres;2003;2518
32;Ourense;32001 Allariz;Hombres;2002;2480
32;Ourense;32001 Allariz;Hombres;2001;2486
32;Ourense;32001 Allariz;Hombres;2000;2481
32;Ourense;32001 Allariz;Hombres;1999;2470
32;Ourense;32001 Allariz;Hombres;1998;2447
32;Ourense;32001 Allariz;Hombres;1997;
32;Ourense;32001 Allariz;Hombres;1996;2485
32;Ourense;32001 Allariz;Mujeres;2023;3201
32;Ourense;32001 Allariz;Mujeres;2022;3213
32;Ourense;32001 Allariz;Mujeres;2021;3180
32;Ourense;32001 Allariz;Mujeres;2020;3133
32;Ourense;32001 Allariz;Mujeres;2019;3079
32;Ourense;32001 Allariz;Mujeres;2018;3032
32;Ourense;32001 Allariz;Mujeres;2017;2997
32;Ourense;32001 Allariz;Mujeres;2016;3006
32;Ourense;32001 Allariz;Mujeres;2015;3048
32;Ourense;32001 Allariz;Mujeres;2014;3042
32;Ourense;32001 Allariz;Mujeres;2013;3026
32;Ourense;32001 Allariz;Mujeres;2012;3021
32;Ourense;32001 Allariz;Mujeres;2011;2999
32;Ourense;32001 Allariz;Mujeres;2010;2969
32;Ourense;32001 Allariz;Mujeres;2009;2935
32;Ourense;32001 Allariz;Mujeres;2008;2910
32;Ourense;32001 Allariz;Mujeres;2007;2843
32;Ourense;32001 Allariz;Mujeres;2006;2801
32;Ourense;32001 Allariz;Mujeres;2005;2767
32;Ourense;32001 Allariz;Mujeres;2004;2743
32;Ourense;32001 Allariz;Mujeres;2003;2698
32;Ourense;32001 Allariz;Mujeres;2002;2671
32;Ourense;32001 Allariz;Mujeres;2001;2687
32;Ourense;32001 Allariz;Mujeres;2000;2677
32;Ourense;32001 Allariz;Mujeres;1999;2681
32;Ourense;32001 Allariz;Mujeres;1998;2660
32;Ourense;32001 Allariz;Mujeres;1997;
32;Ourense;32001 Allariz;Mujeres;1996;2693
32;Ourense;32002 Amoeiro;Total;2023;2391
32;Ourense;32002 Amoeiro;Total;2022;2369
32;Ourense;32002 Amoeiro;Total;2021;2333
32;Ourense;32002 Amoeiro;Total;2020;2296
32;Ourense;32002 Amoeiro;Total;2019;2280
32;Ourense;32002 Amoeiro;Total;2018;2265
32;Ourense;32002 Amoeiro;Total;2017;2231
32;Ourense;32002 Amoeiro;Total;2016;2264
32;Ourense;32002 Amoeiro;Total;2015;2245
32;Ourense;32002 Amoeiro;Total;2014;2274
32;Ourense;32002 Amoeiro;Total;2013;2257
32;Ourense;32002 Amoeiro;Total;2012;2278
32;Ourense;32002 Amoeiro;Total;2011;2297
32;Ourense;32002 Amoeiro;Total;2010;2300
32;Ourense;32002 Amoeiro;Total;2009;2327
32;Ourense;32002 Amoeiro;Total;2008;2318
32;Ourense;32002 Amoeiro;Total;2007;2334
32;Ourense;32002 Amoeiro;Total;2006;2371
32;Ourense;32002 Amoeiro;Total;2005;2356
32;Ourense;32002 Amoeiro;Total;2004;2322
32;Ourense;32002 Amoeiro;Total;2003;2276
32;Ourense;32002 Amoeiro;Total;2002;2330
32;Ourense;32002 Amoeiro;Total;2001;2318
32;Ourense;32002 Amoeiro;Total;2000;2293
32;Ourense;32002 Amoeiro;Total;1999;2260
32;Ourense;32002 Amoeiro;Total;1998;2264
32;Ourense;32002 Amoeiro;Total;1997;
32;Ourense;32002 Amoeiro;Total;1996;2291
32;Ourense;32002 Amoeiro;Hombres;2023;1203
32;Ourense;32002 Amoeiro;Hombres;2022;1196
32;Ourense;32002 Amoeiro;Hombres;2021;1179
32;Ourense;32002 Amoeiro;Hombres;2020;1155
32;Ourense;32002 Amoeiro;Hombres;2019;1140
32;Ourense;32002 Amoeiro;Hombres;2018;1129
32;Ourense;32002 Amoeiro;Hombres;2017;1102
32;Ourense;32002 Amoeiro;Hombres;2016;1121
32;Ourense;32002 Amoeiro;Hombres;2015;1104
32;Ourense;32002 Amoeiro;Hombres;2014;1110
32;Ourense;32002 Amoeiro;Hombres;2013;1114
32;Ourense;32002 Amoeiro;Hombres;2012;1117
32;Ourense;32002 Amoeiro;Hombres;2011;1121
32;Ourense;32002 Amoeiro;Hombres;2010;1118
32;Ourense;32002 Amoeiro;Hombres;2009;1130
32;Ourense;32002 Amoeiro;Hombres;2008;1127
32;Ourense;32002 Amoeiro;Hombres;2007;1145
32;Ourense;32002 Amoeiro;Hombres;2006;1161
32;Ourense;32002 Amoeiro;Hombres;2005;1170
32;Ourense;32002 Amoeiro;Hombres;2004;1152
32;Ourense;32002 Amoeiro;Hombres;2003;1126
32;Ourense;32002 Amoeiro;Hombres;2002;1153
32;Ourense;32002 Amoeiro;Hombres;2001;1127
32;Ourense;32002 Amoeiro;Hombres;2000;1110
32;Ourense;32002 Amoeiro;Hombres;1999;1098
32;Ourense;32002 Amoeiro;Hombres;1998;1103
32;Ourense;32002 Amoeiro;Hombres;1997;
32;Ourense;32002 Amoeiro;Hombres;1996;1116
32;Ourense;32002 Amoeiro;Mujeres;2023;1188
32;Ourense;32002 Amoeiro;Mujeres;2022;1173
32;Ourense;32002 Amoeiro;Mujeres;2021;1154
32;Ourense;32002 Amoeiro;Mujeres;2020;1141
32;Ourense;32002 Amoeiro;Mujeres;2019;1140
32;Ourense;32002 Amoeiro;Mujeres;2018;1136
32;Ourense;32002 Amoeiro;Mujeres;2017;1129
32;Ourense;32002 Amoeiro;Mujeres;2016;1143
32;Ourense;32002 Amoeiro;Mujeres;2015;1141
32;Ourense;32002 Amoeiro;Mujeres;2014;1164
32;Ourense;32002 Amoeiro;Mujeres;2013;1143
32;Ourense;32002 Amoeiro;Mujeres;2012;1161
32;Ourense;32002 Amoeiro;Mujeres;2011;1176
32;Ourense;32002 Amoeiro;Mujeres;2010;1182
32;Ourense;32002 Amoeiro;Mujeres;2009;1197
32;Ourense;32002 Amoeiro;Mujeres;2008;1191
32;Ourense;32002 Amoeiro;Mujeres;2007;1189
32;Ourense;32002 Amoeiro;Mujeres;2006;1210
32;Ourense;32002 Amoeiro;Mujeres;2005;1186
32;Ourense;32002 Amoeiro;Mujeres;2004;1170
32;Ourense;32002 Amoeiro;Mujeres;2003;1150
32;Ourense;32002 Amoeiro;Mujeres;2002;1177
32;Ourense;32002 Amoeiro;Mujeres;2001;1191
32;Ourense;32002 Amoeiro;Mujeres;2000;1183
32;Ourense;32002 Amoeiro;Mujeres;1999;1162
32;Ourense;32002 Amoeiro;Mujeres;1998;1161
32;Ourense;32002 Amoeiro;Mujeres;1997;
32;Ourense;32002 Amoeiro;Mujeres;1996;1175
32;Ourense;32003 Arnoia, A;Total;2023;1002
32;Ourense;32003 Arnoia, A;Total;2022;1015
32;Ourense;32003 Arnoia, A;Total;2021;952
32;Ourense;32003 Arnoia, A;Total;2020;977
32;Ourense;32003 Arnoia, A;Total;2019;1000
32;Ourense;32003 Arnoia, A;Total;2018;995
32;Ourense;32003 Arnoia, A;Total;2017;1013
32;Ourense;32003 Arnoia, A;Total;2016;1002
32;Ourense;32003 Arnoia, A;Total;2015;1040
32;Ourense;32003 Arnoia, A;Total;2014;1040
32;Ourense;32003 Arnoia, A;Total;2013;1048
32;Ourense;32003 Arnoia, A;Total;2012;1051
32;Ourense;32003 Arnoia, A;Total;2011;1084
32;Ourense;32003 Arnoia, A;Total;2010;1091
32;Ourense;32003 Arnoia, A;Total;2009;1103
32;Ourense;32003 Arnoia, A;Total;2008;1147
32;Ourense;32003 Arnoia, A;Total;2007;1171
32;Ourense;32003 Arnoia, A;Total;2006;1184
32;Ourense;32003 Arnoia, A;Total;2005;1220
32;Ourense;32003 Arnoia, A;Total;2004;1247
32;Ourense;32003 Arnoia, A;Total;2003;1233
32;Ourense;32003 Arnoia, A;Total;2002;1255
32;Ourense;32003 Arnoia, A;Total;2001;1241
32;Ourense;32003 Arnoia, A;Total;2000;1211
32;Ourense;32003 Arnoia, A;Total;1999;1215
32;Ourense;32003 Arnoia, A;Total;1998;1148
32;Ourense;32003 Arnoia, A;Total;1997;
32;Ourense;32003 Arnoia, A;Total;1996;1209
32;Ourense;32003 Arnoia, A;Hombres;2023;489
32;Ourense;32003 Arnoia, A;Hombres;2022;502
32;Ourense;32003 Arnoia, A;Hombres;2021;473
32;Ourense;32003 Arnoia, A;Hombres;2020;489
32;Ourense;32003 Arnoia, A;Hombres;2019;497
32;Ourense;32003 Arnoia, A;Hombres;2018;496
32;Ourense;32003 Arnoia, A;Hombres;2017;507
32;Ourense;32003 Arnoia, A;Hombres;2016;499
32;Ourense;32003 Arnoia, A;Hombres;2015;508
32;Ourense;32003 Arnoia, A;Hombres;2014;508
32;Ourense;32003 Arnoia, A;Hombres;2013;513
32;Ourense;32003 Arnoia, A;Hombres;2012;515
32;Ourense;32003 Arnoia, A;Hombres;2011;539
32;Ourense;32003 Arnoia, A;Hombres;2010;538
32;Ourense;32003 Arnoia, A;Hombres;2009;544
32;Ourense;32003 Arnoia, A;Hombres;2008;569
32;Ourense;32003 Arnoia, A;Hombres;2007;568
32;Ourense;32003 Arnoia, A;Hombres;2006;574
32;Ourense;32003 Arnoia, A;Hombres;2005;585
32;Ourense;32003 Arnoia, A;Hombres;2004;591
32;Ourense;32003 Arnoia, A;Hombres;2003;580
32;Ourense;32003 Arnoia, A;Hombres;2002;586
32;Ourense;32003 Arnoia, A;Hombres;2001;583
32;Ourense;32003 Arnoia, A;Hombres;2000;562
32;Ourense;32003 Arnoia, A;Hombres;1999;561
32;Ourense;32003 Arnoia, A;Hombres;1998;539
32;Ourense;32003 Arnoia, A;Hombres;1997;
32;Ourense;32003 Arnoia, A;Hombres;1996;569
32;Ourense;32003 Arnoia, A;Mujeres;2023;513
32;Ourense;32003 Arnoia, A;Mujeres;2022;513
