codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
14;Córdoba;14001 Adamuz;Total;2023;4092
14;Córdoba;14001 Adamuz;Total;2022;4125
14;Córdoba;14001 Adamuz;Total;2021;4141
14;Córdoba;14001 Adamuz;Total;2020;4137
14;Córdoba;14001 Adamuz;Total;2019;4192
14;Córdoba;14001 Adamuz;Total;2018;4185
14;Córdoba;14001 Adamuz;Total;2017;4236
14;Córdoba;14001 Adamuz;Total;2016;4270
14;Córdoba;14001 Adamuz;Total;2015;4317
14;Córdoba;14001 Adamuz;Total;2014;4398
14;Córdoba;14001 Adamuz;Total;2013;4368
14;Córdoba;14001 Adamuz;Total;2012;4446
14;Córdoba;14001 Adamuz;Total;2011;4467
14;Córdoba;14001 Adamuz;Total;2010;4414
14;Córdoba;14001 Adamuz;Total;2009;4419
14;Córdoba;14001 Adamuz;Total;2008;4472
14;Córdoba;14001 Adamuz;Total;2007;4469
14;Córdoba;14001 Adamuz;Total;2006;4476
14;Córdoba;14001 Adamuz;Total;2005;4443
14;Córdoba;14001 Adamuz;Total;2004;4397
14;Córdoba;14001 Adamuz;Total;2003;4423
14;Córdoba;14001 Adamuz;Total;2002;4455
14;Córdoba;14001 Adamuz;Total;2001;4451
14;Córdoba;14001 Adamuz;Total;2000;4465
14;Córdoba;14001 Adamuz;Total;1999;4453
14;Córdoba;14001 Adamuz;Total;1998;4440
14;Córdoba;14001 Adamuz;Total;1997;
14;Córdoba;14001 Adamuz;Total;1996;4466
14;Córdoba;14001 Adamuz;Hombres;2023;2082
14;Córdoba;14001 Adamuz;Hombres;2022;2098
14;Córdoba;14001 Adamuz;Hombres;2021;2122
14;Córdoba;14001 Adamuz;Hombres;2020;2124
14;Córdoba;14001 Adamuz;Hombres;2019;2157
14;Córdoba;14001 Adamuz;Hombres;2018;2155
14;Córdoba;14001 Adamuz;Hombres;2017;2173
14;Córdoba;14001 Adamuz;Hombres;2016;2188
14;Córdoba;14001 Adamuz;Hombres;2015;2214
14;Córdoba;14001 Adamuz;Hombres;2014;2262
14;Córdoba;14001 Adamuz;Hombres;2013;2234
