codigo_provincia;nombre_provincia;Municipios;Sexo;Periodo;Total
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2023;5085
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2022;5069
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2021;5029
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2020;5038
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2019;5062
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2018;5018
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2017;5025
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2016;4985
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2015;4986
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2014;4952
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2013;4995
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2012;4978
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2011;4884
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2010;4867
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2009;4801
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2008;4628
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2007;4407
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2006;4217
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2005;4118
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2004;4096
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2003;4044
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2002;4045
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2001;3984
1;Araba/Álava;01051 Agurain/Salvatierra;Total;2000;4014
1;Araba/Álava;01051 Agurain/Salvatierra;Total;1999;3933
1;Araba/Álava;01051 Agurain/Salvatierra;Total;1998;3876
1;Araba/Álava;01051 Agurain/Salvatierra;Total;1997;
1;Araba/Álava;01051 Agurain/Salvatierra;Total;1996;3796
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2023;2583
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2022;2545
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2021;2522
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2020;2537
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2019;2526
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2018;2497
1;Araba/Álava;01051 Agurain/Salvatierra;Hombres;2017;2502
